Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
50	-4.0214286	1.9674002	-0.5	-10.0	0.010204081	0.10049855	1.0	0.0	50.989796	452.0	0.0017725490196078431	-1.5959902	1.4301418	1.3542979	-5.169438	0.0082631735	0.03413469	0.18419302	-0.10958175	1.634732e-11	-0.00056464213	2.2053719e-10	-0.00063225796	0.43816915	-0.08316675	0.008696266	-0.0018905201	33.707855	0.005290985	64.0	0.62644714	0.012244048	255000	22759.37321305275
51	-4.427778	2.105497	-0.7	-10.0	0.0	0.0	0.0	0.0	55.155556	452.0	0.0017384615384615386	-1.7312107	1.5527656	1.5437136	-5.118995	0.008303789	0.023183841	0.12798026	-0.06388988	-5.185153e-10	-0.00040074775	3.4868716e-10	-0.0003452416	0.4480067	-0.07759747	0.0006262992	-0.0005011561	33.713146	-0.21380997	39.0	0.560445	0.012572203	260000	23215.513334035873
52	-3.9222224	1.682804	-0.3	-8.3	0.0	0.0	0.0	0.0	50.22222	452.0	0.0017056603773584905	-1.6412772	1.5116383	1.6186519	-5.2612147	-0.00052113715	0.010460669	0.056158014	-0.049596496	-2.6151945e-11	-0.00021718518	-6.109476e-11	-2.7116406e-05	0.36835796	-0.100298494	0.00010938037	-5.7277513e-05	33.499336	-0.2925682	79.0	0.58372414	0.0049871276	265000	23671.9080619812
53	-3.7747571	1.8929979	-0.5	-10.0	0.0	0.0	0.0	0.0	48.53398	452.0	0.0016740740740740741	-1.5415615	1.3895285	1.1515237	-4.853209	-0.0021106391	0.009142591	0.054879203	-0.057269998	-2.7554678e-10	-0.00016559772	-8.568168e-11	1.3437175e-06	0.38115317	-0.07599267	8.8109526e-05	-5.156177e-05	33.206768	-0.2992363	79.0	0.5894858	0.003985598	270000	24128.226176261902
54	-4.0193877	2.02049	-0.6	-10.0	0.0	0.0	0.0	0.0	50.857143	452.0	0.0016436363636363636	-1.63433	1.520894	1.2597218	-5.1912856	0.001161445	0.0059092613	0.0434257	-0.03246853	3.979393e-10	-0.000105774016	-1.4901161e-12	3.537597e-06	0.5724925	-0.17192596	3.709364e-05	-1.21644825e-05	32.90753	-0.29226685	4.0	0.59071016	0.0083445525	275000	24584.238518476486
55	-3.9696968	1.8344324	-0.6	-10.0	0.030303031	0.17141983	1.0	0.0	50.252525	455.0	0.001625	-1.6416306	1.5150498	1.7017666	-5.7151966	-6.0215592e-05	0.0071697147	0.049368262	-0.042716436	1.3179037e-09	-0.00060530455	1.3232231e-09	-0.0011990764	0.64691687	-0.18049192	0.017190842	-0.0044209976	32.615265	0.40504074	3.0	0.591933	0.02113779	280000	25039.92017173767
56	-3.9282827	1.8105773	-0.5	-7.6	0.0	0.0	0.0	0.0	50.28283	455.0	0.0015964912280701754	-1.5137373	1.4405322	1.1595602	-5.407713	0.018171113	0.04094889	0.5530126	-0.064968735	-1.8888233e-10	-4.015033e-05	-3.159046e-10	-2.6925623e-05	0.31803745	-0.07310073	0.0020054253	-0.0019355067	33.020306	-0.104141235	4.0	0.5725321	0.013114404	285000	25496.886224269867
57	-4.0040817	1.7419153	-0.7	-8.7	0.030612245	0.17226472	1.0	0.0	50.704082	458.0	0.0015793103448275862	-1.6017921	1.4658239	1.1674844	-5.3981223	-4.818449e-05	0.011046609	0.2472785	-0.03850236	-9.326515e-10	-0.00022443815	-1.424551e-09	-0.00085464166	0.354484	-0.07044023	0.015356066	-0.0011504265	32.916164	0.43328094	2.0	0.57935566	0.024686776	290000	25947.66213607788
58	-4.2136846	1.9896897	-0.8	-10.0	0.06315789	0.2432467	1.0	0.0	52.557896	464.0	0.0015728813559322033	-1.5644636	1.4165988	1.3329539	-4.888118	0.019213557	0.023260565	0.17585659	-0.07459913	-2.1048743e-09	-0.0010305385	-2.270937e-09	-0.0022043225	0.43927374	-0.10072973	0.038193915	-0.010535261	33.349445	1.4422531	2.0	0.5614361	0.052292254	295000	26401.714869737625
59	-4.537079	2.2120397	-0.8	-10.0	0.011235955	0.1054026	1.0	0.0	55.876404	465.0	0.00155	-1.6352305	1.4950734	1.2334188	-5.244712	0.042857785	0.07873805	0.63948005	-0.11223347	-3.0643104e-09	0.00033803555	-3.2126903e-09	-9.24654e-05	0.47765243	-0.14588752	0.013786075	-0.008357404	34.7917	0.40137482	2.0	0.55045956	0.017225463	300000	26856.529756069183
