Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
49	-3.6132073	1.6228949	-0.4	-10.0	0.028301887	0.16583392	1.0	0.0	46.71698	489.0	0.001956	-1.449581	1.4890556	1.4738611	-5.960415	0.013907839	0.03417344	0.2175779	-0.07827569	-5.7496513e-10	-0.00059795775	-5.3942206e-10	-0.00084637455	0.23265027	-0.04039836	0.014522662	-0.0019218586	37.48647	0.4170227	15.0	0.59323514	0.014007091	250000	22026.404504299164
50	-4.0091834	1.8605511	-0.6	-10.0	0.0	0.0	0.0	0.0	50.97959	489.0	0.0019176470588235294	-1.4588836	1.3713136	0.9823372	-4.987575	0.024062078	0.06348406	0.6498006	-0.06982339	-9.46726e-10	-0.00010654385	-1.0371208e-09	-0.0002634804	0.349738	-0.081128806	0.0045986585	-0.0044351663	37.903492	-0.097545624	3.0	0.5780714	0.022784026	255000	22476.72826719284
51	-3.8979797	1.6259872	-0.4	-10.0	0.0	0.0	0.0	0.0	49.868687	489.0	0.0018807692307692308	-1.5626246	1.5325755	1.4624215	-5.345983	0.001509012	0.016707655	0.097057596	-0.12501019	3.76658e-10	3.4207806e-06	5.364418e-11	-3.3730354e-05	0.25716108	-0.057105973	0.0002812718	-0.00016364193	37.805946	-0.26107788	3.0	0.5685413	0.01562884	260000	22929.13322520256
52	-3.6066039	1.564058	-1.0	-8.4	0.009433962	0.09666934	1.0	0.0	46.962265	490.0	0.001849056603773585	-1.4623971	1.4490191	1.3492891	-5.2460446	-0.0010627756	0.009380459	0.042493735	-0.046569325	-1.5381824e-10	-0.00021357664	-2.2649765e-10	-8.130983e-05	0.23714438	-0.03688945	0.006103117	-0.0002701655	37.54487	-0.07596588	79.0	0.5665918	0.004246762	265000	23380.4556787014
53	-3.6819048	1.9172292	-0.8	-10.0	0.01904762	0.13669239	1.0	0.0	47.29524	492.0	0.0018222222222222223	-1.3698161	1.403871	1.0962684	-4.9390697	0.0072322157	0.014387787	0.055404052	-0.10362971	-8.2123996e-10	-0.0003530983	-4.2319298e-10	-0.0004503747	0.7574382	-0.26108903	0.013632556	-0.0033866754	37.468903	0.18956375	13.0	0.54407966	0.014880676	270000	23834.69897222519
54	-3.7660196	1.6590177	-0.6	-8.0	0.03883495	0.19320147	1.0	0.0	48.339806	496.0	0.0018036363636363636	-1.54676	1.4891737	1.3360219	-5.653577	0.01630088	0.04198421	0.24295269	-0.11244579	8.921226e-10	-0.00077336683	3.8146972e-10	-0.0010561934	0.3531502	-0.10672265	0.023682669	-0.0048549008	37.658466	0.6879196	13.0	0.5482636	0.018456312	275000	24283.183054208755
55	-3.7582521	1.6010023	-0.4	-7.4	0.019417476	0.13798709	1.0	0.0	48.36893	498.0	0.0017785714285714286	-1.4525474	1.4611027	1.2263682	-4.8491955	0.02437746	0.042666517	0.2992158	-0.24461107	1.9180457e-09	-0.00060488714	1.8835067e-09	-0.00067299604	0.31739748	-0.06356147	0.013943792	-0.0022553308	38.346386	0.3927803	64.0	0.55086267	0.012305594	280000	24727.596913337708
56	-3.4396398	1.5652925	-0.4	-7.4	0.045045044	0.20740296	1.0	0.0	45.0	503.0	0.0017649122807017544	-1.3914738	1.366961	1.4352062	-4.7605076	0.021180062	0.034783237	0.14494583	-0.09211843	7.263027e-10	-0.00043241892	6.318092e-10	-0.0011990594	0.23453222	-0.042102993	0.023877485	-0.0026030894	38.739166	0.86281586	3.0	0.5772112	0.029067228	285000	25179.71605014801
57	-3.6711538	1.7103572	-0.4	-8.5	0.0	0.0	0.0	0.0	47.71154	503.0	0.0017344827586206896	-1.339669	1.3354743	1.2573584	-4.762642	0.0231407	0.046536334	0.24352285	-0.27060342	-3.938655e-10	-0.0002566118	1.0430813e-10	-0.00017796314	0.26528612	-0.04361239	0.0026966953	-0.002461606	39.601982	-0.0057640076	79.0	0.60161936	0.005011232	290000	25603.532129764557
58	-3.8970003	1.7804188	-0.5	-8.6	0.0	0.0	0.0	0.0	49.97	503.0	0.001705084745762712	-1.4867593	1.438067	1.3142513	-5.430422	-0.0018721374	0.017206924	0.07142185	-0.082106285	-6.026605e-11	-0.00013666766	-5.2154066e-11	-2.9077915e-05	0.30517623	-0.04563418	0.0002991658	-0.00017821079	39.59622	-0.30469513	79.0	0.56087697	0.003922493	295000	26017.84358406067
